2023-12-06 17:35:12,108	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:35:12.0989261	MEAS_BATT_OFF_CURRENT_BOARD_30_sec_ver3	Write	MEAS1:CURR?
2023-12-06 17:36:20,367	 []	 INFO 	 TEST_APP_2010	17:36:20.3678990		EvalAndLogResults	0	1	TRACK_ID_ERROR	0	0	-9039961	P/F	1853	1881	* FAILED *	FLXFL error collecting unit data for track ID '0085544330': Unidade com TBA [udpNexTestHttpProcessQuery]	#<----------------------|----------------------->	Off	False	False	ERROR_ID
2023-12-06 17:36:20,378	 []	 INFO 	 END_OF_TEST	17:36:20.3781818			
2023-12-06 17:36:20,378	 []	 INFO 	 ENGINE	17:36:20.3781818		Engine	Executing callback function to NexTest2010 test app to indicate recipe is done.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Header	==========================================================================================================================================================================
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Header	Test = TestRecipeDoneHandler  |  Barcode = 0085544330  |  Time start = 12/6/2023 5:36:20 PM
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	RecipeDoneHandler	Executing test recipe done handler...
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	RecipeDoneHandler	Tests that executed more than once:
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	Logging diagnostic/debug settings used during testing by adding the settings to the MQS software version records.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	Diagnostic/debug settings used during testing:
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	UnitInfoTransactionsWithBusinessSystemEnable = True
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	NexTestVersionCheckingEnabled = True
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	FailIfRecipeDebuggerWasUsedDuringTesting = True
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	LockoutRetestingUnitIfFailedFlowControlCheck = True
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	BypassStationLockout = False
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	BypassUnitWaitForRemoval = False
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	OverrideTrackId = 
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	IsLoopTestRecipeEnabled = False
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	PAUSE_ON_FAIL_AT_TEST_END = False
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Diagnostic	PAUSE_ON_FAIL_AT_TEST_SPEC_LOGGING = False
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	RecipeDoneHandler	Completed test recipe done handler.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Footer	Test = TestRecipeDoneHandler  |  Overall Result = 1  |  Test Time = 0 msec
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneHandler	Footer	==========================================================================================================================================================================
2023-12-06 17:36:20,378	 []	 INFO 	 ENGINE	17:36:20.3781818		Engine	Executing PostProcessResults to upload results to CIM system.
2023-12-06 17:36:20,378	 []	 INFO 	 ENGINE	17:36:20.3781818		Engine	   Utilize Results Driver For PostProcessing Results
2023-12-06 17:36:20,378	 []	 INFO 	 ENGINE	17:36:20.3781818		Engine	Activate Tracker
2023-12-06 17:36:20,378	 []	 INFO 	 ENGINE	17:36:20.3781818		Engine	Execution of PostProcessResults to upload results to CIM system has completed.
2023-12-06 17:36:20,378	 []	 INFO 	 ENGINE	17:36:20.3781818		Engine	Executing callback function to NexTest2010 test app to indicate recipe is done after running tracker.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	Header	==========================================================================================================================================================================
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	Header	Test = TestRecipeDoneAfterRunningTrackerHandler  |  Barcode = 0085544330  |  Time start = 12/6/2023 5:36:20 PM
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	RecipeDoneHandler	Executing test recipe done after running tracker handler...
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	FileManager	Waiting for file process 'AutoSaveLog' to finish...
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	FileManager	File process 'AutoSaveLog' is finished.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	FileManager	Starting thread to run file process 'AutoSaveLog' using a custom fileProcessDoWorkHandler.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	FileManager	Starting thread to run file process 'SaveUnitTestRunResults' using a custom fileProcessDoWorkHandler.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	AutoSaveLog	Auto saving active OneTestPlus log file and other log files to log package 'C:\prod\log\NexTestLogs_BrdTest_No Data Found_BrdTest_Left_ME06-PB01F1T06-BT002A_Failed_BAD_OR_FAILED_BARCODE_0085544330_2023-12-06_T17-36-20.log_zip'.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	RecipeDoneHandler	Completed test recipe done after running tracker handler.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	Footer	Test = TestRecipeDoneAfterRunningTrackerHandler  |  Overall Result = 0  |  Test Time = 0 msec
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	TestRecipeDoneAfterRunningTrackerHandler	Footer	==========================================================================================================================================================================
2023-12-06 17:36:20,378	 []	 INFO 	 RECIPE_TEST_END	17:36:20.3781818			
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818		StationResults	Saving unit test results to station local results database...
2023-12-06 17:36:20,378	 []	 INFO 	 ENGINE	17:36:20.3781818		Engine	Executing Recipe exit handler.
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	EXIT_HANDLER	Header	==========================================================================================================================================================================
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	EXIT_HANDLER	Header	Test = EXIT_HANDLER  |  Barcode = 0085544330  |  Time start = 12/6/2023 5:36:20 PM
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	EXIT_HANDLER	ExitHandler	Starting exit handler...
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	EXIT_HANDLER	ExitHandler	Getting unit track ID...
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	EXIT_HANDLER	ExitHandler	Finished getting unit track ID.
2023-12-06 17:36:20,378	 []	 INFO 	 TCI	17:36:20.3781818	EXIT_HANDLER	SBASetBuzzerState	Setting Buzzer State to OFF
2023-12-06 17:36:20,378	 []	 INFO 	 TEST_APP_2010	17:36:20.3781818	EXIT_HANDLER	ExitHandler	Test recipe failed so checking if should update FIB sampler info...
2023-12-06 17:36:20,378	 []	 ERROR	 PnPDeviceManager	17:36:20.3781818	EXIT_HANDLER	Connect	Cannot find any device with 'NETWORK' interface type to connect to on port 1.
2023-12-06 17:36:20,387	 []	 INFO 	 TEST_APP_2010	17:36:20.3878879	EXIT_HANDLER	ProdUiDeviceConnectionUpdate	Device Connection Update in Prod UI: Connection Status = 'REMOVED_DEVICE_HANDLE',  Device Info = '0'
2023-12-06 17:36:20,387	 []	 ERROR	 TestCommand	17:36:20.3878879	EXIT_HANDLER	ConnectToDevice::Connect	Connect to device 'NETWORK' on port 1 failed.
2023-12-06 17:36:20,387	 []	 ERROR	 TEST_APP_2010	17:36:20.3878879	EXIT_HANDLER	ExitHandler	Failed to connect to unit network adpater so cannot update FIB sampler info.
2023-12-06 17:36:20,387	 []	 INFO 	 TEST_APP_2010	17:36:20.3878879	EXIT_HANDLER	ExitHandler	token 'WRITE_PRODUCT_PROCESS_INFO' was set to  in DATA_COLLECTOR
2023-12-06 17:36:20,387	 []	 INFO 	 MASTER_SCU	17:36:20.3878879	EXIT_HANDLER	SetChannel	NUMATO_SCU: Set channel 'OPEN_ALL_2'
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	SetChannel	Set channel 'OPEN_ALL_2'
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Connect	Acquiring device 'DEV0'...
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Connect	Acquired device 'DEV0'...
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Connect	Opening connection to communication interface for device 'DEV0'...
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 1
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 2
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 3
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 4
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 5
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 6
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 7
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 8
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off 9
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off D
2023-12-06 17:36:20,387	 []	 INFO 	 NUMATO_SCU	17:36:20.3878879	EXIT_HANDLER	Write	relay off E
2023-12-06 17:36:20,397	 []	 INFO 	 NUMATO_SCU	17:36:20.3978828	EXIT_HANDLER	Write	relay off F
2023-12-06 17:36:20,397	 []	 INFO 	 NUMATO_SCU	17:36:20.3978828	EXIT_HANDLER	Connect	Closing connection to communication interface for device 'DEV0'...
2023-12-06 17:36:20,397	 []	 INFO 	 NUMATO_SCU	17:36:20.3978828	EXIT_HANDLER	Connect	Releasing control of device 'DEV0'...
2023-12-06 17:36:20,397	 []	 INFO 	 WAIT_MONITOR	17:36:20.3978828	EXIT_HANDLER	Wait	Waiting 0.01 seconds; Reason = Delay after setting DEV0:RELAY:000***000000000* state.
2023-12-06 17:36:20,417	 []	 INFO 	 MASTER_SCU	17:36:20.4178988	EXIT_HANDLER	SetChannel	NUMATO_SCU: Set channel 'SR_RF.MAIN^RF.PATH_OFF'
2023-12-06 17:36:20,417	 []	 INFO 	 NUMATO_SCU	17:36:20.4178988	EXIT_HANDLER	SetChannel	Set channel 'SR_RF.MAIN^RF.PATH_OFF'
2023-12-06 17:36:20,417	 []	 INFO 	 NUMATO_SCU	17:36:20.4178988	EXIT_HANDLER	Connect	Acquiring device 'DEV0'...
2023-12-06 17:36:20,417	 []	 INFO 	 NUMATO_SCU	17:36:20.4178988	EXIT_HANDLER	Connect	Acquired device 'DEV0'...
2023-12-06 17:36:20,417	 []	 INFO 	 NUMATO_SCU	17:36:20.4178988	EXIT_HANDLER	Connect	Opening connection to communication interface for device 'DEV0'...
2023-12-06 17:36:20,417	 []	 INFO 	 TEST_APP_2010	17:36:20.4178988	EXIT_HANDLER	StationResults	Finished saving unit test results to station local results database.
2023-12-06 17:36:20,417	 []	 INFO 	 TEST_APP_2010	17:36:20.4178988	EXIT_HANDLER	FileManager	File process 'SaveUnitTestRunResults' thread completed with result of 'Saved to database passed.'
2023-12-06 17:36:20,417	 []	 INFO 	 NUMATO_SCU	17:36:20.4178988	EXIT_HANDLER	Write	relay off 2
2023-12-06 17:36:20,417	 []	 INFO 	 NUMATO_SCU	17:36:20.4178988	EXIT_HANDLER	Write	relay off 5
2023-12-06 17:36:20,417	 []	 INFO 	 NUMATO_SCU	17:36:20.4178988	EXIT_HANDLER	Connect	Closing connection to communication interface for device 'DEV0'...
2023-12-06 17:36:20,417	 []	 INFO 	 NUMATO_SCU	17:36:20.4178988	EXIT_HANDLER	Connect	Releasing control of device 'DEV0'...
2023-12-06 17:36:20,417	 []	 INFO 	 WAIT_MONITOR	17:36:20.4178988	EXIT_HANDLER	Wait	Waiting 0.01 seconds; Reason = Delay after setting DEV0:RELAY:**********0**0** state.
2023-12-06 17:36:20,437	 []	 INFO 	 TEST_APP_2010	17:36:20.4378609	EXIT_HANDLER	ExitHandler	Releasing vision camera if available...
2023-12-06 17:36:20,437	 []	 INFO 	 TCI	17:36:20.4378609	EXIT_HANDLER	SetDefaultState	Setting Default State...
2023-12-06 17:36:20,437	 []	 INFO 	 TEST_APP_2010	17:36:20.4378609	EXIT_HANDLER	ExitHandler	Releasing all resources...
2023-12-06 17:36:20,437	 []	 INFO 	 TEST_APP_2010	17:36:20.4378609	EXIT_HANDLER	ExitHandler	Finished releasing all resources.
2023-12-06 17:36:20,437	 []	 INFO 	 TEST_APP_2010	17:36:20.4378609	EXIT_HANDLER	ExitHandler	No Unisoc Handler loaded, Nothing to do here!
2023-12-06 17:36:20,437	 []	 INFO 	 TEST_APP_2010	17:36:20.4378609	EXIT_HANDLER	ExitHandler	Activating pass/fail lights...
2023-12-06 17:36:20,437	 []	 INFO 	 MASTER_SCU	17:36:20.4378609	EXIT_HANDLER	SetChannel	NUMATO_SCU: Set channel 'FC_LAMP.FAIL_ENG'
2023-12-06 17:36:20,437	 []	 INFO 	 NUMATO_SCU	17:36:20.4378609	EXIT_HANDLER	SetChannel	Set channel 'FC_LAMP.FAIL_ENG'
2023-12-06 17:36:20,437	 []	 INFO 	 NUMATO_SCU	17:36:20.4378609	EXIT_HANDLER	Connect	Acquiring device 'DEV0'...
2023-12-06 17:36:20,437	 []	 INFO 	 NUMATO_SCU	17:36:20.4378609	EXIT_HANDLER	Connect	Acquired device 'DEV0'...
2023-12-06 17:36:20,437	 []	 INFO 	 NUMATO_SCU	17:36:20.4378609	EXIT_HANDLER	Connect	Opening connection to communication interface for device 'DEV0'...
2023-12-06 17:36:20,437	 []	 INFO 	 NUMATO_SCU	17:36:20.4378609	EXIT_HANDLER	Write	relay on D
2023-12-06 17:36:20,437	 []	 INFO 	 NUMATO_SCU	17:36:20.4378609	EXIT_HANDLER	Write	relay off F
2023-12-06 17:36:20,437	 []	 INFO 	 NUMATO_SCU	17:36:20.4378609	EXIT_HANDLER	Connect	Closing connection to communication interface for device 'DEV0'...
2023-12-06 17:36:20,437	 []	 INFO 	 NUMATO_SCU	17:36:20.4378609	EXIT_HANDLER	Connect	Releasing control of device 'DEV0'...
2023-12-06 17:36:20,437	 []	 INFO 	 WAIT_MONITOR	17:36:20.4378609	EXIT_HANDLER	Wait	Waiting 0.01 seconds; Reason = Delay after setting DEV0:RELAY:0*1************* state.
2023-12-06 17:36:20,457	 []	 INFO 	 TEST_APP_2010	17:36:20.4578550	EXIT_HANDLER	ExitHandler	Displaying wait for removal message: Unidade '0085544330' FALHOU.
2023-12-06 17:36:20,457	 []	 INFO 	 TEST_APP_2010	17:36:20.4578550	EXIT_HANDLER	ExitHandler	Failed test 'BAD_OR_FAILED_BARCODE'
2023-12-06 17:36:20,457	 []	 INFO 	 TEST_APP_2010	17:36:20.4578550	EXIT_HANDLER	ExitHandler	with value of -9039961 for measurement 'TRACK_ID_ERROR'.
2023-12-06 17:36:20,457	 []	 INFO 	 TEST_APP_2010	17:36:20.4578550	EXIT_HANDLER	ExitHandler	FLXFL error collecting unit data for track ID '0085544330': Unidade com TBA [udpNexTestHttpProcessQuery]
2023-12-06 17:36:20,457	 []	 INFO 	 TEST_APP_2010	17:36:20.4578550	EXIT_HANDLER	ExitHandler	Por favor, remova o dispositivo do fixture.
2023-12-06 17:36:20,487	 []	 INFO 	 TEST_APP_2010	17:36:20.4878344	EXIT_HANDLER	ExitHandler	Setting accessory power supply for unit removal loop...
2023-12-06 17:36:20,487	 []	 INFO 	 TEST_APP_2010	17:36:20.4878344	EXIT_HANDLER	ExitHandler	Accessory power supply settings: Voltage = 5V, CurrentLimit = 1.5mA, OutputState = Off
2023-12-06 17:36:20,487	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:20.4878344	EXIT_HANDLER	Write	SOUR2:VOLT 5;*OPC?
2023-12-06 17:36:20,547	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:20.5479308	EXIT_HANDLER	Read	1

2023-12-06 17:36:20,547	 []	 INFO 	 TEST_APP_2010	17:36:20.5479308	EXIT_HANDLER	ExitHandler	Setting battery power supply for unit removal loop...
2023-12-06 17:36:20,547	 []	 INFO 	 TEST_APP_2010	17:36:20.5479308	EXIT_HANDLER	ExitHandler	Battery power supply settings: Voltage = 3.8V, CurrentLimit = 1.5mA, OutputState = Off, LoadCapacitance = Low
2023-12-06 17:36:21,557	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:21.5575651	EXIT_HANDLER	Write	SOUR1:VOLT 3.8;*OPC?
2023-12-06 17:36:21,597	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:21.5972437	EXIT_HANDLER	Read	1

2023-12-06 17:36:21,597	 []	 INFO 	 TEST_APP_2010	17:36:21.5972437	EXIT_HANDLER	ExitHandler	Starting unit removal loop...
2023-12-06 17:36:21,597	 []	 INFO 	 TEST_APP_2010	17:36:21.5972437	EXIT_HANDLER	ProdUiDeviceConnectionUpdate	Device Connection Update in Prod UI: Connection Status = 'REMOVED_DEVICE_HANDLE',  Device Info = '0'
2023-12-06 17:36:21,597	 []	 INFO 	 TEST_APP_2010	17:36:21.5972437	EXIT_HANDLER	ExitHandler	Detected DUT enumeration went away.
2023-12-06 17:36:21,597	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:21.5972437	EXIT_HANDLER	Write	MEAS2:CURR?
2023-12-06 17:36:21,767	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:21.7673400	EXIT_HANDLER	Read	-7.23025e-05

2023-12-06 17:36:21,767	 []	 INFO 	 TEST_APP_2010	17:36:21.7673400	EXIT_HANDLER	Measure Process	Start measure process: ProcessName=CURRENT | Criteria=Stable | MeasureReturnType=Average | ReadingToMeetCriteria=5 | MaxReadingsAllowed=50 | Timeout=-1 | StabilityMaxDelta=1000 | HighLimit=0 | LowLimit=0 | Resolution=0.1
2023-12-06 17:36:21,767	 []	 INFO 	 TEST_APP_2010	17:36:21.7673400	EXIT_HANDLER	Measure Process	CURRENT Reading 1: -72.3025
2023-12-06 17:36:21,767	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:21.7673400	EXIT_HANDLER	Write	MEAS2:CURR?
2023-12-06 17:36:21,937	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:21.9373658	EXIT_HANDLER	Read	-7.10813e-05

2023-12-06 17:36:21,937	 []	 INFO 	 TEST_APP_2010	17:36:21.9373658	EXIT_HANDLER	Measure Process	CURRENT Reading 2: -71.0813
2023-12-06 17:36:21,937	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:21.9373658	EXIT_HANDLER	Write	MEAS2:CURR?
2023-12-06 17:36:22,097	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:22.0972870	EXIT_HANDLER	Read	-7.60219e-05

2023-12-06 17:36:22,097	 []	 INFO 	 TEST_APP_2010	17:36:22.0972870	EXIT_HANDLER	Measure Process	CURRENT Reading 3: -76.0219
2023-12-06 17:36:22,097	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:22.0972870	EXIT_HANDLER	Write	MEAS2:CURR?
2023-12-06 17:36:22,267	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:22.2670675	EXIT_HANDLER	Read	-7.50212e-05

2023-12-06 17:36:22,267	 []	 INFO 	 TEST_APP_2010	17:36:22.2670675	EXIT_HANDLER	Measure Process	CURRENT Reading 4: -75.0212
2023-12-06 17:36:22,267	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:22.2670675	EXIT_HANDLER	Write	MEAS2:CURR?
2023-12-06 17:36:22,426	 []	 INFO 	 ACC_POWER_SUPPLY[4]	17:36:22.4268280	EXIT_HANDLER	Read	-7.23031e-05

2023-12-06 17:36:22,426	 []	 INFO 	 TEST_APP_2010	17:36:22.4268280	EXIT_HANDLER	Measure Process	CURRENT Reading 5: -72.3031
2023-12-06 17:36:22,426	 []	 INFO 	 TEST_APP_2010	17:36:22.4268280	EXIT_HANDLER	Measure Process	CURRENT measure process is complete because measurement criteria has been satisifed.
2023-12-06 17:36:22,426	 []	 INFO 	 TEST_APP_2010	17:36:22.4268280	EXIT_HANDLER	Measure Process	End CURRENT measure process: Final measurement = -73.346
2023-12-06 17:36:22,426	 []	 INFO 	 TEST_APP_2010	17:36:22.4268280	EXIT_HANDLER	ExitHandler	Measured accessory current of -73.35 uA is equal or below removal threshold current setting of 25000.00 uA which indicates DUT is removed from accessory connector.
2023-12-06 17:36:22,426	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:22.4268280	EXIT_HANDLER	Write	SENS1:CURR:RANGE:AUTO ON;*OPC?
2023-12-06 17:36:22,516	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:22.5167743	EXIT_HANDLER	Read	1

2023-12-06 17:36:22,516	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:22.5167743	EXIT_HANDLER	Write	MEAS1:CURR?
2023-12-06 17:36:23,636	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:23.6362438	EXIT_HANDLER	Read	-1.90430e-04

2023-12-06 17:36:23,636	 []	 INFO 	 TEST_APP_2010	17:36:23.6362438	EXIT_HANDLER	Measure Process	Start measure process: ProcessName=CURRENT | Criteria=Stable | MeasureReturnType=Average | ReadingToMeetCriteria=5 | MaxReadingsAllowed=50 | Timeout=-1 | StabilityMaxDelta=1000 | HighLimit=0 | LowLimit=0 | Resolution=0.1
2023-12-06 17:36:23,636	 []	 INFO 	 TEST_APP_2010	17:36:23.6362438	EXIT_HANDLER	Measure Process	CURRENT Reading 1: -190.43
2023-12-06 17:36:23,636	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:23.6362438	EXIT_HANDLER	Write	MEAS1:CURR?
2023-12-06 17:36:24,775	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:24.7759152	EXIT_HANDLER	Read	-1.89990e-04

2023-12-06 17:36:24,775	 []	 INFO 	 TEST_APP_2010	17:36:24.7759152	EXIT_HANDLER	Measure Process	CURRENT Reading 2: -189.99
2023-12-06 17:36:24,775	 []	 INFO 	 BATT_POWER_SUPPLY[4]	17:36:24.7759152	EXIT_HANDLER	Write	MEAS1:CURR?
2023-12-06 17:36:25,385	 []	 INFO 	 TEST_APP_2010	17:36:25.3854831	EXIT_HANDLER	AutoSaveLog	Finished creating OneTestPlus .log_zip log package.
